obs_at,temp,wind,gust,visibility,humidity,pressure,pressure_trend,weather,Wind gust in miles per hour
2021-08-17T06:00:00Z,14.4°,W_9,NA,G,91%,"1,016",F,Cloudy,NA
2021-08-17T07:00:00Z,14.8°,W_11,NA,VG,90%,"1,015",F,Cloudy,NA
2021-08-17T08:00:00Z,15.6°,W_11,NA,VG,86%,"1,015",F,Cloudy,NA
2021-08-17T09:00:00Z,16.2°,W_6,NA,E,85%,"1,016",F,Cloudy,NA
2021-08-17T10:00:00Z,17.1°,WNW_10,NA,E,78%,"1,016",R,Cloudy,NA
2021-08-17T11:00:00Z,17.6°,WNW_13,NA,E,74%,"1,016",R,Cloudy,NA
2021-08-17T12:00:00Z,17.9°,WNW_10,NA,E,73%,"1,016",R,Cloudy,NA
2021-08-17T13:00:00Z,18.7°,NNW_11,NA,E,72%,"1,016",R,Cloudy,NA
2021-08-17T14:00:00Z,19.1°,NW_10,NA,E,70%,"1,016",S,Cloudy,NA
2021-08-17T15:00:00Z,19.7°,WNW_11,NA,E,67%,"1,016",S,Cloudy,NA
2021-08-17T16:00:00Z,19.0°,NW_14,NA,VG,69%,"1,016",R,Overcast,NA
2021-08-17T17:00:00Z,18.6°,NW_11,NA,VG,71%,"1,016",R,Overcast,NA
2021-08-17T18:00:00Z,18.7°,NNW_7,NA,VG,72%,"1,016",R,Overcast,NA
2021-08-17T19:00:00Z,18.5°,WNW_7,NA,VG,70%,"1,016",F,Overcast,NA
2021-08-17T20:00:00Z,18.0°,WNW_10,NA,G,69%,"1,016",R,Overcast,NA
2021-08-17T21:00:00Z,16.9°,WNW_9,NA,G,73%,"1,016",R,Overcast,NA
2021-08-17T22:00:00Z,16.1°,W_10,NA,G,81%,"1,016",R,Cloudy,NA
2021-08-17T23:00:00Z,16.2°,WNW_11,NA,G,75%,"1,016",R,Cloudy,NA
2021-08-18T00:00:00Z,15.4°,W_6,NA,G,82%,"1,016",F,Cloudy,NA
2021-08-18T01:00:00Z,15.3°,W_9,NA,VG,79%,"1,016",R,Overcast,NA
2021-08-18T02:00:00Z,14.3°,WNW_7,NA,VG,82%,"1,016",F,Cloudy,NA
2021-08-18T03:00:00Z,12.3°,W_5,NA,G,89%,"1,015",F,Partly cloudy (night),NA
2021-08-18T04:00:00Z,12.0°,SW_5,NA,G,90%,"1,015",F,Clear night,NA
2021-08-18T05:00:00Z,12.0°,S_3,NA,VG,92%,"1,015",F,Sunny day,NA
2021-08-17T13:00:00Z,18.7°,NNW_11,NA,E,72%,"1,016",R,Cloudy,–
2021-08-17T14:00:00Z,19.1°,NW_10,NA,E,70%,"1,016",S,Cloudy,–
2021-08-17T15:00:00Z,19.7°,WNW_11,NA,E,67%,"1,016",S,Cloudy,–
2021-08-17T16:00:00Z,19.0°,NW_14,NA,VG,69%,"1,016",R,Overcast,–
2021-08-17T17:00:00Z,18.6°,NW_11,NA,VG,71%,"1,016",R,Overcast,–
2021-08-17T18:00:00Z,18.7°,NNW_7,NA,VG,72%,"1,016",R,Overcast,–
2021-08-17T19:00:00Z,18.5°,WNW_7,NA,VG,70%,"1,016",F,Overcast,–
2021-08-17T20:00:00Z,18.0°,WNW_10,NA,G,69%,"1,016",R,Overcast,–
2021-08-17T21:00:00Z,16.9°,WNW_9,NA,G,73%,"1,016",R,Overcast,–
2021-08-17T22:00:00Z,16.1°,W_10,NA,G,81%,"1,016",R,Cloudy,–
2021-08-17T23:00:00Z,16.2°,WNW_11,NA,G,75%,"1,016",R,Cloudy,–
2021-08-18T00:00:00Z,15.4°,W_6,NA,G,82%,"1,016",F,Cloudy,–
2021-08-18T01:00:00Z,15.3°,W_9,NA,VG,79%,"1,016",R,Overcast,–
2021-08-18T02:00:00Z,14.3°,WNW_7,NA,VG,82%,"1,016",F,Cloudy,–
2021-08-18T03:00:00Z,12.3°,W_5,NA,G,89%,"1,015",F,Partly cloudy (night),–
2021-08-18T04:00:00Z,12.0°,SW_5,NA,G,90%,"1,015",F,Clear night,–
2021-08-18T05:00:00Z,12.0°,S_3,NA,VG,92%,"1,015",F,Sunny day,–
2021-08-18T06:00:00Z,12.7°,W_7,NA,VG,91%,"1,015",F,Sunny day,–
2021-08-18T07:00:00Z,15.2°,W_13,NA,E,79%,"1,014",F,Sunny day,–
2021-08-18T08:00:00Z,16.2°,W_11,NA,E,73%,"1,014",F,Cloudy,–
2021-08-18T09:00:00Z,18.0°,W_14,NA,E,70%,"1,014",F,Sunny intervals,–
2021-08-18T10:00:00Z,19.6°,WNW_14,NA,E,63%,"1,014",F,Sunny day,–
2021-08-18T11:00:00Z,21.5°,WNW_14,NA,E,62%,"1,013",F,Sunny intervals,–
2021-08-18T12:00:00Z,21.4°,WNW_19,NA,E,63%,"1,013",F,Sunny intervals,29
2021-08-18T13:00:00Z,21.7°,W_14,NA,E,65%,"1,013",F,Sunny intervals,–
2021-08-18T14:00:00Z,19.7°,W_18,NA,E,68%,"1,013",F,Cloudy,–
2021-08-18T15:00:00Z,18.7°,W_16,NA,E,75%,"1,013",F,Cloudy,–
2021-08-18T16:00:00Z,18.5°,W_16,NA,E,76%,"1,013",F,Cloudy,–
2021-08-18T17:00:00Z,18.9°,W_13,NA,E,73%,"1,012",F,Overcast,–
2021-08-18T18:00:00Z,17.8°,W_11,NA,E,76%,"1,012",F,Cloudy,–
2021-08-18T19:00:00Z,17.0°,W_9,NA,E,78%,"1,012",F,Overcast,–
2021-08-18T20:00:00Z,16.3°,W_14,NA,E,80%,"1,013",R,Overcast,–
2021-08-18T21:00:00Z,16.1°,W_10,NA,E,82%,"1,013",R,Overcast,–
2021-08-18T22:00:00Z,16.0°,W_7,NA,E,82%,"1,013",R,Overcast,–
2021-08-18T23:00:00Z,15.6°,W_6,NA,E,83%,"1,013",R,Cloudy,–
2021-08-19T00:00:00Z,15.5°,WNW_5,NA,VG,84%,"1,013",F,Overcast,–
2021-08-19T01:00:00Z,15.1°,N_2,NA,E,84%,"1,013",F,Cloudy,–
2021-08-19T02:00:00Z,15.0°,NNE_2,NA,E,83%,"1,012",F,Overcast,–
2021-08-19T03:00:00Z,15.3°,S_2,NA,E,82%,"1,012",F,Overcast,–
2021-08-19T04:00:00Z,14.9°,S_1,NA,VG,84%,"1,012",F,Overcast,–
2021-08-19T05:00:00Z,15.1°,S_3,NA,VG,86%,"1,012",F,Overcast,–
2021-08-19T06:00:00Z,15.2°,S_6,NA,VG,85%,"1,012",F,Overcast,–
2021-08-19T07:00:00Z,15.3°,SW_5,NA,VG,86%,"1,011",F,Cloudy,–
2021-08-19T08:00:00Z,15.8°,W_5,NA,VG,82%,"1,012",F,Cloudy,–
2021-08-19T09:00:00Z,16.1°,W_6,NA,E,81%,"1,012",R,Cloudy,–
2021-08-19T10:00:00Z,17.0°,W_5,NA,E,78%,"1,012",R,Cloudy,–
2021-08-18T18:00:00Z,17.8°,W_11,NA,E,76%,"1,012",F,Cloudy,NA
2021-08-18T19:00:00Z,17.0°,W_9,NA,E,78%,"1,012",F,Overcast,NA
2021-08-18T20:00:00Z,16.3°,W_14,NA,E,80%,"1,013",R,Overcast,NA
2021-08-18T21:00:00Z,16.1°,W_10,NA,E,82%,"1,013",R,Overcast,NA
2021-08-18T22:00:00Z,16.0°,W_7,NA,E,82%,"1,013",R,Overcast,NA
2021-08-18T23:00:00Z,15.6°,W_6,NA,E,83%,"1,013",R,Cloudy,NA
2021-08-19T00:00:00Z,15.5°,WNW_5,NA,VG,84%,"1,013",F,Overcast,NA
2021-08-19T01:00:00Z,15.1°,N_2,NA,E,84%,"1,013",F,Cloudy,NA
2021-08-19T02:00:00Z,15.0°,NNE_2,NA,E,83%,"1,012",F,Overcast,NA
2021-08-19T03:00:00Z,15.3°,S_2,NA,E,82%,"1,012",F,Overcast,NA
2021-08-19T04:00:00Z,14.9°,S_1,NA,VG,84%,"1,012",F,Overcast,NA
2021-08-19T05:00:00Z,15.1°,S_3,NA,VG,86%,"1,012",F,Overcast,NA
2021-08-19T06:00:00Z,15.2°,S_6,NA,VG,85%,"1,012",F,Overcast,NA
2021-08-19T07:00:00Z,15.3°,SW_5,NA,VG,86%,"1,011",F,Cloudy,NA
2021-08-19T08:00:00Z,15.8°,W_5,NA,VG,82%,"1,012",F,Cloudy,NA
2021-08-19T09:00:00Z,16.1°,W_6,NA,E,81%,"1,012",R,Cloudy,NA
2021-08-19T10:00:00Z,17.0°,W_5,NA,E,78%,"1,012",R,Cloudy,NA
2021-08-19T11:00:00Z,18.1°,W_9,NA,E,69%,"1,012",R,Cloudy,NA
2021-08-19T12:00:00Z,18.5°,WNW_7,NA,E,65%,"1,011",F,Cloudy,NA
2021-08-19T13:00:00Z,19.8°,NNW_3,NA,E,60%,"1,011",F,Cloudy,NA
2021-08-19T14:00:00Z,18.3°,ESE_1,NA,E,67%,"1,011",F,Cloudy,NA
2021-08-19T15:00:00Z,18.2°,N_3,NA,E,69%,"1,011",F,Cloudy,NA
2021-08-19T16:00:00Z,17.7°,WSW_5,NA,E,74%,"1,011",F,Cloudy,NA
2021-08-19T17:00:00Z,17.7°,SW_5,NA,P,76%,"1,011",F,Overcast,NA
2021-08-19T18:00:00Z,17.7°,WSW_1,NA,VG,74%,"1,011",S,Mist,NA
2021-08-19T19:00:00Z,17.5°,SSW_2,NA,G,78%,"1,011",S,Mist,NA
2021-08-19T20:00:00Z,15.5°,WSW_7,NA,P,97%,"1,012",R,Light rain,NA
2021-08-19T21:00:00Z,15.3°,NNW_1,NA,G,98%,"1,012",R,Overcast,NA
2021-08-19T22:00:00Z,15.0°,NNE_2,NA,M,98%,"1,012",R,Mist,NA
2021-08-19T23:00:00Z,14.9°,N_3,NA,G,99%,"1,013",R,Overcast,NA
2021-08-20T00:00:00Z,13.9°,NNW_3,NA,M,98%,"1,013",R,Mist,NA
2021-08-20T01:00:00Z,14.0°,W_1,NA,M,99%,"1,013",R,Mist,NA
2021-08-20T02:00:00Z,14.1°,NW_1,NA,M,98%,"1,013",R,Mist,NA
2021-08-20T03:00:00Z,14.3°,E_2,NA,M,97%,"1,013",R,Mist,NA
2021-08-20T04:00:00Z,14.0°,WSW_1,NA,M,97%,"1,013",S,Mist,NA
2021-08-20T05:00:00Z,14.2°,SSW_2,NA,P,99%,"1,013",R,Light rain,NA
2021-08-20T06:00:00Z,14.4°,NE_1,NA,P,99%,"1,013",R,Overcast,NA
2021-08-20T07:00:00Z,15.1°,S_2,NA,M,99%,"1,014",R,Mist,NA
2021-08-20T08:00:00Z,16.7°,E_2,NA,G,97%,"1,014",R,Sunny intervals,NA
2021-08-20T09:00:00Z,17.9°,ENE_3,NA,VG,86%,"1,014",R,Sunny intervals,NA
2021-08-20T10:00:00Z,17.9°,SE_2,NA,VG,79%,"1,015",R,Cloudy,NA
2021-08-20T11:00:00Z,19.0°,SSW_2,NA,E,76%,"1,015",R,Cloudy,NA
2021-08-20T12:00:00Z,19.3°,SE_5,NA,E,72%,"1,015",R,Cloudy,NA
2021-08-20T13:00:00Z,20.6°,S_5,NA,E,65%,"1,015",R,Cloudy,NA
2021-08-20T14:00:00Z,20.6°,S_6,NA,E,64%,"1,015",F,Cloudy,NA
2021-08-20T15:00:00Z,20.5°,S_9,NA,VG,64%,"1,015",S,Overcast,NA
2021-08-20T16:00:00Z,20.6°,SSE_8,NA,VG,66%,"1,015",S,Cloudy,NA
2021-08-20T17:00:00Z,20.9°,SSE_7,NA,VG,64%,"1,015",S,Overcast,NA
2021-08-20T18:00:00Z,20.6°,SSE_6,NA,VG,67%,"1,015",F,Overcast,NA
2021-08-20T19:00:00Z,20.1°,SSE_7,NA,VG,67%,"1,015",S,Overcast,NA
2021-08-20T20:00:00Z,19.4°,S_5,NA,VG,71%,"1,015",R,Overcast,NA
2021-08-20T21:00:00Z,19.1°,S_3,NA,VG,76%,"1,015",R,Cloudy,NA
2021-08-20T22:00:00Z,18.6°,SE_5,NA,VG,78%,"1,015",R,Overcast,NA
2021-08-20T23:00:00Z,18.1°,SE_3,NA,VG,81%,"1,015",R,Overcast,NA
2021-08-21T00:00:00Z,17.8°,SSE_3,NA,VG,81%,"1,015",F,Overcast,NA
2021-08-21T01:00:00Z,17.6°,SSE_6,NA,VG,85%,"1,015",F,Overcast,NA
2021-08-21T02:00:00Z,16.9°,SE_3,NA,M,94%,"1,015",F,Light rain,NA
2021-08-21T03:00:00Z,16.5°,SSE_2,NA,M,96%,"1,015",F,Overcast,NA
2021-08-21T04:00:00Z,16.5°,SE_6,NA,G,97%,"1,015",F,Overcast,NA
2021-08-21T05:00:00Z,16.4°,SE_6,NA,M,97%,"1,014",F,Mist,NA
2021-08-21T06:00:00Z,16.3°,SSE_6,NA,M,98%,"1,015",F,Cloudy,NA
2021-08-21T07:00:00Z,16.5°,S_6,NA,M,99%,"1,015",R,Light rain,NA
2021-08-21T08:00:00Z,16.4°,SSE_6,NA,P,99%,"1,015",R,Heavy rain,NA
2021-08-21T09:00:00Z,16.7°,S_6,NA,P,98%,"1,015",R,Heavy rain,NA
2021-08-21T10:00:00Z,16.5°,SSE_6,NA,VG,97%,"1,015",F,Overcast,NA
2021-08-21T11:00:00Z,16.8°,SSE_5,NA,VG,98%,"1,015",R,Cloudy,NA
2021-08-21T12:00:00Z,17.4°,SSE_5,NA,VG,94%,"1,015",F,Overcast,NA
2021-08-21T13:00:00Z,17.9°,ESE_7,NA,VG,92%,"1,015",F,Overcast,NA
2021-08-21T14:00:00Z,18.5°,SE_8,NA,G,90%,"1,014",F,Cloudy,NA
2021-08-21T15:00:00Z,18.3°,SE_6,NA,G,89%,"1,014",F,Light rain,NA
2021-08-21T16:00:00Z,18.3°,SSE_8,NA,G,92%,"1,014",F,Overcast,NA
2021-08-21T17:00:00Z,18.0°,SSE_7,NA,G,92%,"1,014",F,Cloudy,NA
2021-08-21T18:00:00Z,17.2°,SSE_7,NA,VG,94%,"1,014",F,Cloudy,NA
2021-08-21T19:00:00Z,16.7°,S_7,NA,G,96%,"1,014",S,Light rain,NA
2021-08-21T20:00:00Z,16.5°,SSE_2,NA,M,98%,"1,014",R,Light rain,NA
2021-08-21T21:00:00Z,16.3°,S_2,NA,G,98%,"1,014",R,Light rain,NA
2021-08-21T22:00:00Z,15.9°,ESE_5,NA,G,98%,"1,014",R,Light rain,NA
2021-08-21T23:00:00Z,15.6°,NNE_1,NA,P,98%,"1,014",R,Light rain,NA
2021-08-22T00:00:00Z,15.7°,E_2,NA,M,99%,"1,015",R,Overcast,NA
2021-08-22T01:00:00Z,15.9°,S_2,NA,M,99%,"1,015",R,Mist,NA
2021-08-22T02:00:00Z,15.7°,SE_1,NA,M,99%,"1,015",R,Mist,NA
2021-08-22T03:00:00Z,15.1°,WNW_2,NA,VP,99%,"1,015",R,Fog,NA
2021-08-22T04:00:00Z,15.5°,NNW_3,NA,M,100%,"1,015",R,Overcast,NA
2021-08-22T05:00:00Z,15.0°,N_3,NA,M,100%,"1,016",R,Mist,NA
2021-08-22T06:00:00Z,15.4°,NNW_3,NA,M,100%,"1,016",R,Mist,NA
2021-08-22T07:00:00Z,15.8°,N_5,NA,M,100%,"1,017",R,Mist,NA
2021-08-22T08:00:00Z,16.1°,N_3,NA,M,99%,"1,018",R,Overcast,NA
2021-08-22T09:00:00Z,17.0°,NNW_7,NA,VG,95%,"1,018",R,Overcast,NA
2021-08-22T10:00:00Z,17.6°,N_6,NA,M,90%,"1,019",R,Drizzle,NA
2021-08-22T11:00:00Z,17.2°,N_8,NA,P,91%,"1,019",R,Light rain,NA
2021-08-22T12:00:00Z,18.5°,N_6,NA,G,94%,"1,020",R,Cloudy,NA
2021-08-22T13:00:00Z,19.4°,NNE_5,NA,G,84%,"1,020",R,Cloudy,NA
2021-08-22T14:00:00Z,19.9°,NE_8,NA,G,81%,"1,021",R,Cloudy,NA
2021-08-22T15:00:00Z,20.8°,ENE_7,NA,VG,72%,"1,021",R,Cloudy,NA
2021-08-22T16:00:00Z,20.1°,NNE_3,NA,G,79%,"1,022",R,Sunny intervals,NA
2021-08-22T17:00:00Z,19.4°,NNE_8,NA,VG,77%,"1,022",R,Cloudy,NA
2021-08-22T18:00:00Z,18.1°,NNE_9,NA,VG,80%,"1,023",R,Cloudy,NA
2021-08-22T19:00:00Z,17.5°,NNE_8,NA,VG,82%,"1,024",R,Overcast,NA
2021-08-22T20:00:00Z,16.0°,NNE_5,NA,G,89%,"1,025",R,Overcast,NA
2021-08-22T21:00:00Z,14.8°,N_3,NA,G,94%,"1,026",R,Mist,NA
2021-08-22T22:00:00Z,14.8°,N_5,NA,M,97%,"1,026",R,Mist,NA
2021-08-22T23:00:00Z,14.2°,N_5,NA,M,97%,"1,027",R,Mist,NA
2021-08-23T00:00:00Z,13.6°,NNW_5,NA,M,99%,"1,027",R,Mist,NA
2021-08-23T01:00:00Z,14.5°,N_3,NA,G,99%,"1,028",R,Mist,NA
2021-08-23T02:00:00Z,14.0°,NNW_6,NA,G,99%,"1,028",R,Overcast,NA
2021-08-23T03:00:00Z,14.4°,NNW_5,NA,G,99%,"1,028",R,Mist,NA
2021-08-23T04:00:00Z,14.5°,N_5,NA,G,97%,"1,028",R,Overcast,NA
2021-08-23T05:00:00Z,14.5°,N_5,NA,M,97%,"1,029",R,Mist,NA
2021-08-23T06:00:00Z,13.7°,NNE_3,NA,M,97%,"1,029",R,Mist,NA
2021-08-23T07:00:00Z,14.9°,NNE_3,NA,G,97%,"1,030",R,Cloudy,NA
2021-08-23T08:00:00Z,15.7°,NNE_6,NA,G,92%,"1,030",R,Cloudy,NA
2021-08-23T09:00:00Z,16.8°,NNE_8,NA,E,82%,"1,030",R,Cloudy,NA
2021-08-23T10:00:00Z,17.2°,NE_7,NA,E,79%,"1,031",R,Cloudy,NA
2021-08-23T11:00:00Z,18.1°,NE_9,NA,E,70%,"1,031",R,Sunny intervals,NA
2021-08-23T12:00:00Z,19.4°,N_9,NA,E,64%,"1,031",R,Sunny intervals,NA
2021-08-23T13:00:00Z,20.1°,NNE_9,NA,E,63%,"1,031",R,Sunny intervals,NA
2021-08-23T14:00:00Z,20.9°,NNE_7,NA,E,60%,"1,031",R,Sunny day,NA
2021-08-23T15:00:00Z,20.5°,NNE_10,NA,E,63%,"1,031",R,Sunny intervals,NA
2021-08-23T16:00:00Z,19.3°,NNE_11,NA,VG,67%,"1,031",R,Sunny day,NA
2021-08-23T17:00:00Z,18.3°,NNE_10,NA,VG,71%,"1,031",R,Sunny day,NA
2021-08-23T18:00:00Z,17.1°,NNE_9,NA,VG,77%,"1,031",R,Sunny day,NA
2021-08-23T19:00:00Z,16.0°,NE_7,NA,VG,83%,"1,032",R,Sunny day,NA
2021-08-23T20:00:00Z,14.4°,NNE_5,NA,VG,87%,"1,032",R,Clear night,NA
2021-08-23T21:00:00Z,14.2°,N_5,NA,VG,90%,"1,033",R,Partly cloudy (night),NA
2021-08-23T22:00:00Z,14.4°,N_2,NA,VG,92%,"1,033",R,Cloudy,NA
2021-08-23T23:00:00Z,14.7°,N_2,NA,VG,94%,"1,033",R,Overcast,NA
2021-08-24T00:00:00Z,14.8°,N_2,NA,VG,92%,"1,033",R,Overcast,NA
2021-08-24T01:00:00Z,14.9°,N_2,NA,G,92%,"1,033",R,Overcast,NA
2021-08-24T02:00:00Z,14.9°,N_5,NA,G,92%,"1,033",R,Overcast,NA
2021-08-24T03:00:00Z,14.9°,N_2,NA,G,92%,"1,033",F,Overcast,NA
2021-08-24T04:00:00Z,14.8°,WNW_2,NA,G,94%,"1,033",F,Overcast,NA
2021-08-24T05:00:00Z,15.0°,WNW_2,NA,VG,90%,"1,033",F,Overcast,NA
2021-08-24T06:00:00Z,15.1°,NE_3,NA,G,92%,"1,033",S,Overcast,NA
2021-08-24T07:00:00Z,15.6°,NNE_2,NA,VG,89%,"1,033",R,Cloudy,NA
2021-08-24T08:00:00Z,16.0°,ENE_2,NA,VG,87%,"1,033",R,Cloudy,NA
2021-08-24T09:00:00Z,16.6°,SE_3,NA,VG,77%,"1,033",R,Cloudy,NA
2021-08-24T10:00:00Z,17.3°,WSW_2,NA,VG,75%,"1,033",R,Cloudy,NA
2021-08-24T11:00:00Z,18.0°,SW_3,NA,E,77%,"1,033",F,Cloudy,NA
2021-08-24T12:00:00Z,19.3°,NW_2,NA,E,68%,"1,033",F,Cloudy,NA
2021-08-24T13:00:00Z,20.5°,NNE_5,NA,VG,64%,"1,033",F,Cloudy,NA
2021-08-24T14:00:00Z,20.7°,NE_5,NA,VG,63%,"1,032",F,Cloudy,NA
2021-08-24T15:00:00Z,20.1°,NE_8,NA,E,64%,"1,032",F,Cloudy,NA
2021-08-24T16:00:00Z,20.8°,NNE_9,NA,E,61%,"1,031",F,Sunny intervals,NA
2021-08-24T17:00:00Z,20.4°,NNE_10,NA,VG,63%,"1,031",F,Sunny day,NA
2021-08-24T18:00:00Z,19.2°,NE_8,NA,VG,67%,"1,031",F,Sunny day,NA
2021-08-24T19:00:00Z,17.3°,NNE_7,NA,VG,76%,"1,031",R,Sunny day,NA
2021-08-24T20:00:00Z,15.1°,NNE_6,NA,VG,87%,"1,032",R,Clear night,NA
2021-08-24T21:00:00Z,13.4°,N_6,NA,G,94%,"1,032",R,Clear night,NA
2021-08-24T22:00:00Z,12.8°,N_3,NA,G,97%,"1,031",F,Clear night,NA
2021-08-24T23:00:00Z,12.2°,NW_3,NA,M,99%,"1,032",F,Mist,NA
2021-08-25T00:00:00Z,11.4°,W_1,NA,P,99%,"1,031",F,Clear night,NA
2021-08-25T01:00:00Z,12.0°,W_2,NA,P,100%,"1,031",F,Partly cloudy (night),NA
2021-08-25T02:00:00Z,12.7°,N_2,NA,M,100%,"1,031",F,Mist,NA
2021-08-25T03:00:00Z,13.7°,NNW_5,NA,M,100%,"1,030",F,Mist,NA
2021-08-25T04:00:00Z,13.9°,NNW_6,NA,G,97%,"1,029",F,Overcast,NA
2021-08-25T05:00:00Z,13.8°,NW_7,NA,VG,94%,"1,029",F,Overcast,NA
2021-08-25T06:00:00Z,14.1°,NNW_6,NA,VG,93%,"1,029",F,Cloudy,NA
2021-08-25T07:00:00Z,14.5°,NW_7,NA,VG,91%,"1,029",F,Cloudy,NA
2021-08-25T08:00:00Z,15.4°,NNW_6,NA,VG,86%,"1,029",F,Cloudy,NA
2021-08-25T09:00:00Z,16.1°,NE_5,NA,VG,79%,"1,029",R,Cloudy,NA
2021-08-25T10:00:00Z,17.0°,N_5,NA,VG,77%,"1,029",F,Cloudy,NA
2021-08-25T11:00:00Z,17.9°,N_6,NA,VG,75%,"1,028",F,Cloudy,NA
2021-08-25T12:00:00Z,19.3°,NNW_3,NA,VG,69%,"1,028",F,Cloudy,NA
2021-08-25T13:00:00Z,20.1°,N_6,NA,VG,69%,"1,027",F,Cloudy,NA
2021-08-25T14:00:00Z,20.2°,NE_7,NA,VG,67%,"1,027",F,Cloudy,NA
2021-08-25T15:00:00Z,19.5°,ENE_11,NA,VG,73%,"1,026",F,Cloudy,NA
2021-08-25T16:00:00Z,18.8°,NNE_10,NA,VG,77%,"1,026",F,Sunny intervals,NA
2021-08-25T17:00:00Z,18.3°,NNE_10,NA,VG,77%,"1,026",F,Sunny intervals,NA
2021-08-25T18:00:00Z,16.1°,NE_11,NA,G,84%,"1,026",F,Cloudy,NA
2021-08-25T19:00:00Z,15.5°,NNE_10,NA,VG,89%,"1,026",F,Overcast,NA
2021-08-25T20:00:00Z,15.3°,NNE_10,NA,VG,90%,"1,026",S,Overcast,NA
2021-08-25T21:00:00Z,15.4°,N_7,NA,G,88%,"1,026",F,Cloudy,NA
2021-08-25T22:00:00Z,15.5°,N_8,NA,G,88%,"1,025",F,Overcast,NA
2021-08-25T23:00:00Z,15.3°,N_10,NA,VG,91%,"1,025",F,Cloudy,NA
2021-08-26T00:00:00Z,14.8°,N_9,NA,M,97%,"1,025",F,Overcast,NA
2021-08-26T01:00:00Z,14.5°,N_13,NA,G,96%,"1,025",F,Mist,NA
2021-08-26T02:00:00Z,14.2°,N_10,NA,P,97%,"1,024",F,Drizzle,NA
2021-08-26T03:00:00Z,13.9°,N_11,NA,M,96%,"1,024",F,Drizzle,NA
2021-08-26T04:00:00Z,12.8°,N_13,NA,VG,88%,"1,024",F,Cloudy,NA
2021-08-26T05:00:00Z,13.3°,N_14,NA,VG,81%,"1,024",F,Cloudy,NA
2021-08-26T06:00:00Z,13.2°,NNW_13,NA,VG,82%,"1,024",F,Overcast,NA
2021-08-26T07:00:00Z,13.4°,NNW_9,NA,VG,81%,"1,025",R,Cloudy,NA
2021-08-26T08:00:00Z,13.7°,N_14,NA,VG,79%,"1,025",R,Cloudy,NA
2021-08-26T09:00:00Z,13.9°,N_14,NA,VG,78%,"1,025",R,Cloudy,NA
2021-08-26T10:00:00Z,14.5°,N_14,NA,E,77%,"1,025",R,Cloudy,NA
2021-08-26T11:00:00Z,14.9°,N_13,NA,E,75%,"1,025",R,Cloudy,NA
2021-08-26T12:00:00Z,15.3°,N_13,NA,E,74%,"1,025",R,Cloudy,NA
2021-08-26T13:00:00Z,15.9°,N_14,NA,E,70%,"1,025",S,Cloudy,NA
2021-08-26T14:00:00Z,16.0°,N_14,NA,E,69%,"1,025",F,Cloudy,NA
2021-08-26T15:00:00Z,16.4°,N_15,NA,E,67%,"1,025",F,Cloudy,NA
2021-08-26T16:00:00Z,16.0°,NNE_17,NA,E,62%,"1,024",F,Cloudy,NA
2021-08-26T17:00:00Z,15.5°,N_14,NA,E,67%,"1,024",F,Cloudy,NA
2021-08-26T18:00:00Z,14.7°,NNE_15,NA,E,68%,"1,024",F,Cloudy,NA
2021-08-26T19:00:00Z,14.1°,NNE_14,NA,E,73%,"1,025",R,Cloudy,NA
2021-08-26T20:00:00Z,13.6°,N_11,NA,VG,72%,"1,025",R,Overcast,NA
2021-08-26T21:00:00Z,13.3°,NNW_9,NA,VG,74%,"1,025",R,Overcast,NA
2021-08-26T22:00:00Z,12.7°,NNW_10,NA,VG,77%,"1,025",R,Cloudy,NA
2021-08-26T23:00:00Z,12.9°,NNW_9,NA,VG,79%,"1,025",R,Overcast,NA
2021-08-27T00:00:00Z,12.8°,NNW_9,NA,VG,80%,"1,025",F,Overcast,NA
2021-08-27T01:00:00Z,12.7°,NNW_9,NA,VG,82%,"1,025",F,Overcast,NA
2021-08-27T02:00:00Z,12.6°,NNW_9,NA,VG,85%,"1,025",F,Cloudy,NA
2021-08-27T03:00:00Z,12.4°,NNW_9,NA,VG,86%,"1,025",F,Overcast,NA
2021-08-27T04:00:00Z,12.4°,NNW_9,NA,VG,85%,"1,025",F,Overcast,NA
2021-08-27T05:00:00Z,11.9°,NNW_8,NA,G,87%,"1,025",R,Cloudy,NA
2021-08-27T06:00:00Z,11.4°,NNW_10,NA,VG,95%,"1,025",R,Overcast,NA
2021-08-27T07:00:00Z,12.4°,NNW_11,NA,VG,91%,"1,025",R,Cloudy,NA
2021-08-27T08:00:00Z,12.9°,NNW_8,NA,VG,91%,"1,026",R,Cloudy,NA
2021-08-27T09:00:00Z,13.6°,NNW_9,NA,E,82%,"1,026",R,Overcast,NA
2021-08-27T10:00:00Z,14.6°,N_10,NA,VG,78%,"1,026",R,Overcast,NA
2021-08-27T11:00:00Z,14.8°,N_10,NA,E,74%,"1,026",R,Overcast,NA
2021-08-27T12:00:00Z,15.4°,N_11,NA,E,72%,"1,026",R,Cloudy,NA
2021-08-27T13:00:00Z,15.6°,NNE_9,NA,VG,69%,"1,026",R,Overcast,NA
2021-08-27T14:00:00Z,15.9°,N_9,NA,VG,75%,"1,026",R,Overcast,NA
2021-08-27T15:00:00Z,15.4°,NE_11,NA,E,73%,"1,026",R,Overcast,NA
2021-08-27T16:00:00Z,15.0°,N_10,NA,VG,74%,"1,026",R,Overcast,NA
